2006,2,NC,29067
2006,2,MN,18857
2006,2,IN,8197
2006,1,HI,12047
2006,1,MD,17747
2005,12,AR,5542
2005,12,WV,1020
2005,12,CA,139244
2005,11,MI,26726
2005,11,OH,24408
2005,9,NE,4192
2005,10,WY,1148
2005,9,KY,39508
2005,10,WV,1189
2005,10,TN,21052
2005,10,VT,1560
2005,10,NY,55462
2005,9,ND,1397
2005,8,SD,1446
2005,8,KY,43672
2005,6,OK,7482
2005,7,LA,13532
2005,6,MI,29452
2005,6,IA,3328
2005,6,KS,2019
2005,6,GA,78741
2005,7,PA,33773
2005,5,WA,20549
2005,5,MI,30484
2005,5,NC,37141
2005,5,MT,4608
2005,5,NJ,26375
2005,4,WY,1069
2005,4,MS,3607
2005,4,GA,77854
2005,4,NY,55360
2005,3,PR,4895
2005,2,PR,4490
2005,2,CT,5971
2005,3,NH,4313
2005,1,VA,49992
2005,1,AK,6361
2005,1,OR,10776
2005,1,MS,3523
2007,12,IL,80106
2007,11,ND,1683
2007,10,IN,10487
2007,10,WV,637
2007,9,FL,69832
2007,8,TX,136743
2007,8,PR,4592
2007,8,WV,694
2007,7,DE,112
2007,8,TN,28717
2007,6,GA,75620
2007,6,MO,23922
2007,7,ND,1810
2007,7,NC,39362
2007,5,SC,8024
2007,7,ID,5451
2007,7,NY,60940
2007,5,PA,30049
2007,2,AK,5540
2007,3,AK,6217
2007,2,CA,130630
2007,3,ME,1994
2007,3,WV,767
2007,3,DE,115
2007,4,AR,5662
2007,3,UT,25928
2007,2,DE,104
2007,2,CO,44269
2007,4,NJ,26474
2007,1,AR,5652
2007,1,WA,19910
2006,12,KY,23726
2006,11,ME,1906
2006,11,NC,33879
2006,10,TN,22113
2006,10,TX,139308
2006,8,OH,26353
2006,9,IA,3979
2006,10,MS,3572
2006,8,ID,5205
2006,8,WA,23784
2006,8,NE,4544
2006,6,SC,7030
2006,6,CO,46723
2006,7,SD,1977
2006,4,NY,52852
2006,4,PA,28723
2006,3,NC,32947
2006,3,WY,1435
2006,2,MT,3076
2006,3,OK,7735
2006,3,NE,4296
2006,2,OR,10398
2006,3,NM,6435
2006,3,OH,25634
2006,1,WY,1375
2006,1,NJ,25331
2005,12,WI,8096
2005,12,MI,27220
2005,12,VI,660
2005,12,MD,17802
2005,11,WA,19372
2005,11,ND,1403
2005,9,OR,11681
2005,10,FL,74861
2005,10,LA,6420
2005,10,MT,4658
2005,9,KS,1576
2005,8,AZ,33428
2005,8,VT,1719
2005,6,NE,4346
2005,7,SC,8350
2005,6,MN,25300
2005,7,NJ,27177
2005,7,FL,78058
2005,6,MD,17987
2005,6,MA,21460
2005,5,UT,28320
2005,5,MA,22270
2005,4,MD,17813
2005,2,ND,1262
2005,3,ME,2401
2005,1,ND,1443
2005,1,NH,4355
2007,12,NY,56614
2007,12,MO,23696
2007,12,WV,419
2007,12,CA,151216
2007,12,TN,27599
2007,12,AL,7744
2007,11,NM,7320
2007,11,NH,3269
2007,10,CO,46043
2007,9,SC,7914
2007,10,KY,23986
2007,8,ND,1831
2007,8,AZ,41446
2007,8,NV,36488
2007,8,CA,157728
2007,7,CA,156446
2007,5,WA,22136
2007,3,OR,12265
2007,3,NE,5354
2007,4,AZ,41007
2007,4,MO,21971
2007,3,IN,10568
2007,3,MO,22350
2007,4,MS,3736
2007,2,SC,6839
2007,4,GA,69348
2007,1,SD,1964
2007,1,NV,35035
2007,1,CA,144405
2007,1,FL,82929
2006,12,ME,1844
2006,11,HI,22745
2006,12,CO,46546
2006,12,MD,17828
2006,11,OK,7688
2006,11,TX,132743
2006,8,MS,3509
2006,10,KS,2250
2006,8,OK,7808
2006,8,TX,141451
2006,10,AZ,41561
2006,10,LA,11144
2006,8,IN,8009
2006,9,MA,21384
2006,9,KY,24786
2006,8,SD,2155
2006,8,RI,4424
2006,8,MD,19032
2006,6,WA,22473
2006,5,AR,5586
2006,6,MI,27261
2006,5,ND,1463
2006,4,MI,27219
2006,4,VA,40043
2006,4,MN,21045
2006,2,IL,74435
2006,3,ND,1358
2006,3,KY,27865
2006,3,MI,28447
2006,2,SD,1643
2006,2,IA,3584
2006,2,MI,24664
2006,1,KS,1992
2006,1,TX,131497
2006,1,ND,1410
2005,12,KY,29544
2005,11,TX,127747
2005,11,MA,20446
2005,11,CO,33975
2005,9,TX,128653
2005,10,KS,1624
2005,10,NC,34185
2005,10,NM,6695
2005,10,PA,31950
2005,9,MI,26990
2005,9,MA,20415
2005,8,NH,4377
2005,8,WV,1020
2005,8,CO,39903
2005,6,WY,1587
2005,6,WV,1083
2005,7,ME,2939
2005,5,NV,33565
2005,5,WY,1090
2005,5,IA,2864
2005,4,MA,21970
2005,2,MD,16337
2005,2,NH,3880
2005,3,RI,5570
2005,3,MD,18402
2005,3,KY,43169
2005,2,GA,71386
2005,2,WV,971
2005,2,SD,1170
2005,1,MT,4380
2005,1,SD,1273
2007,12,VA,36115
2007,12,MI,34786
2007,11,GA,72940
2007,12,PA,26778
2007,12,WY,1332
2007,12,MN,26028
2007,10,IA,5416
2007,10,LA,11990
2007,10,GA,77660
2007,9,ME,2253
2007,8,UT,27733
2007,8,WA,23936
2007,8,MD,19558
2007,8,LA,11866
2007,6,NJ,25927
2007,5,VI,541
2007,5,VA,41185
2007,5,UT,23876
2007,4,SC,7890
2007,4,MI,36814
2007,2,FL,77970
2007,4,OK,8666
2007,3,MN,28456
2007,3,OK,8582
2007,3,PA,30027
2007,4,PR,4642
2007,3,AR,5877
2007,4,VT,1256
2007,2,IA,4797
2007,2,ID,4197
2007,1,DE,114
2007,1,PA,29414
2007,1,LA,11571
2006,12,MN,22287
2006,12,SC,7075
2006,12,FL,80674
2006,11,SD,1813
2006,10,PR,3634
2006,9,ME,2015
2006,9,MI,28723
2006,9,TN,21156
2006,8,AR,5324
2006,9,FL,67415
2006,8,NM,6568
2006,10,IL,85151
2006,10,HI,23305
2006,10,WA,21012
2006,8,ND,1710
2006,8,KY,25747
2006,7,GA,75017
2006,6,AL,5676
2006,5,HI,18773
2006,6,AK,8724
2006,7,WY,1717
2006,7,MN,23109
2006,6,VT,1122
2006,5,MA,21844
2006,5,PA,29215
2006,2,TN,18350
2006,2,RI,4166
2006,3,OR,11630
2006,2,CA,127955
2006,3,CO,45881
2006,3,NH,3629
2006,1,LA,8804
2006,1,PR,4785
2005,12,AL,6394
2005,11,VA,40469
2005,11,NE,4100
2005,11,RI,4635
2005,10,ID,4670
2005,9,UT,28077
2005,8,LA,13862
2005,8,HI,12636
2005,8,OH,27739
2005,8,OR,12672
2005,6,MS,3700
2005,6,AL,7550
2005,6,VT,1652
2005,6,AK,8993
2005,6,NY,56040
2005,7,TN,22302
2005,7,WI,7131
2005,5,SD,1550
2005,5,NM,6095
2005,5,TX,135958
2005,4,LA,13666
2005,4,SC,8576
2005,4,KY,41310
2005,3,NJ,27006
2005,3,GA,79947
2005,2,KY,38426
2005,3,WA,20118
2005,2,MI,27365
2005,2,MO,19571
2005,1,TN,22713
2007,11,MI,34464
2007,11,PR,3972
2007,11,HI,21527
2007,12,NH,3307
2007,11,WI,10689
2007,10,NE,5633
2007,9,AR,5734
2007,8,MT,4649
2007,5,DE,114
2007,6,MD,18620
2007,7,CT,5709
2007,5,MN,28164
2007,3,ND,1931
2007,2,TX,122466
2007,2,OK,7805
2007,2,RI,3928
2007,3,FL,90589
2007,4,WV,741
2007,3,SC,8189
2007,1,TX,135976
2007,1,NY,59709
2007,1,CT,5531
2007,1,IL,83811
2006,12,NJ,27160
2006,12,AK,6144
2006,10,VI,296
2006,11,VA,40917
2006,11,NE,4370
2006,10,UT,24595
2006,10,MO,22315
2006,10,AR,5094
2006,10,SC,7719
2006,9,DE,111
2006,9,VI,304
2006,8,FL,73977
2006,9,NV,35299
2006,9,CA,141238
2006,8,MT,4539
2006,7,NH,3646
2006,7,WA,23570
2006,5,MO,22192
2006,6,NH,3554
2006,7,UT,26306
2006,5,TN,20888
2006,4,MT,3533
2006,2,UT,21376
2006,2,NE,3807
2006,2,VI,688
2006,3,CA,143983
2006,2,AK,5536
2006,3,WV,854
2006,1,CO,43208
2006,1,MS,3572
2005,12,PR,4714
2005,12,ND,1444
2005,12,CT,6037
2005,11,MT,4150
2005,11,UT,26587
2005,9,AR,5917
2005,9,GA,71381
2005,8,TX,140458
2005,8,CT,6660
2005,8,FL,77013
2005,6,CA,138886
2005,7,UT,29564
2005,7,WA,23223
2005,4,OR,11105
2005,4,RI,5515
2005,3,NC,37191
2005,2,AK,5713
2005,1,WI,6833
2005,3,IA,3034
2005,3,ID,4695
2005,1,AL,7743
2005,1,UT,24616
2007,11,WV,552
2007,12,NV,35195
2007,12,HI,22637
2007,11,LA,11860
2007,9,OH,22021
2007,10,AK,6405
2007,9,MD,18176
2007,10,RI,4428
2007,10,NH,3671
2007,9,ND,1693
2007,9,RI,4313
2007,8,IA,5530
2007,8,SD,2293
2007,8,OK,9529
2007,6,UT,26481
2007,6,OH,24252
2007,6,ME,2290
2007,7,CO,50170
2007,6,NY,59348
2007,5,ID,4528
2007,2,NC,31939
2007,2,ND,1771
2007,3,CO,50000
2007,3,NY,61452
2007,3,NC,36031
2007,2,NJ,24006
2007,3,WA,20232
2007,1,AL,6903
2006,12,PR,4614
2006,12,LA,11033
2006,12,CA,144941
2006,11,SC,7083
2006,11,OR,12095
2006,11,FL,73879
2006,11,KY,23101
2006,9,MN,21376
2006,8,CO,50362
2006,10,OK,7956
2006,9,SC,7168
2006,9,IL,81221
2006,10,WV,828
2006,10,CO,45722
2006,10,MT,3692
2006,7,AK,9234
2006,7,MA,22521
2006,5,UT,24176
2006,6,DE,7
2006,5,GA,72366
2006,6,AR,5357
2006,7,CO,49132
2006,7,RI,4342
2006,7,KY,25630
2006,6,NM,6332
2006,6,TX,137390
2006,6,MA,21571
2006,5,WY,1212
2006,6,IN,7710
2006,6,RI,4283
2006,5,RI,4502
2006,5,OH,25300
2006,4,MD,17364
2006,4,OK,7450
2006,4,LA,9642
2006,4,NH,3479
2006,4,FL,81317
2006,4,KY,26637
2006,3,TX,137931
2006,2,ND,1254
2006,2,CO,40139
2006,1,CA,140606
2006,1,OR,11686
2005,12,LA,8215
2005,12,NH,3757
2005,12,OK,7481
2005,12,UT,23547
2005,12,IL,77459
2005,11,PR,3971
2005,9,NJ,24902
2005,10,AZ,33088
2005,10,PR,3599
2005,10,MN,21891
2005,10,MI,27422
2005,9,WI,6707
2005,9,FL,67983
2005,8,IL,77132
2005,8,AK,9444
2005,7,NV,33931
2005,6,OR,11873
2005,6,RI,5366
2005,7,ND,1493
2005,6,CO,37899
2005,5,IN,10125
2005,5,NE,4298
2005,5,RI,5519
2005,5,AR,6573
2005,5,SC,8468
2005,4,NJ,26035
2005,4,NC,36315
2005,4,MI,31124
2005,4,UT,27439
2005,2,TX,118825
2005,3,ND,1332
2005,3,IN,10582
2005,3,AZ,33444
2005,3,MI,31399
2005,3,IL,75207
2005,1,VT,1305
2005,1,NV,32643
2005,1,OH,26247
2007,11,VI,470
2007,12,MD,18060
2007,12,SC,7530
2007,12,KS,2559
2007,11,MO,24013
2007,9,NJ,24119
2007,9,VA,35881
2007,10,VT,1060
2007,9,LA,11186
2007,10,KS,2554
2007,10,MS,4233
2007,9,WA,21887
2007,8,NC,39494
2007,7,FL,79533
2007,5,WY,1225
2007,5,SD,2155
2007,4,AK,6054
2007,3,NM,6268
2007,3,ID,4693
2007,3,IL,84964
2007,2,WV,645
2007,2,ME,1771
2007,2,UT,22568
2007,4,WY,1228
2007,4,MA,22812
2007,1,NM,6190
2007,1,AZ,41514
2007,1,KS,2508
2006,12,AR,5010
2006,12,HI,23801
2006,12,RI,4366
2006,11,PA,28232
2006,11,NH,3491
2006,9,NY,55594
2006,10,MI,30206
2006,9,MT,3856
2006,9,NM,5968
2006,10,WY,1226
2006,5,MT,3778
2006,7,NM,6514
2006,7,MI,28772
2006,7,NY,57211
2006,6,MT,4182
2006,5,IN,7984
2006,6,MN,22497
2006,6,ID,4868
2006,5,FL,75112
2006,4,NE,4177
2006,4,TX,132999
2006,3,RI,4778
2006,2,ME,1794
2006,2,NH,3120
2006,3,SC,7180
2006,1,IN,8956
2006,1,ME,1968
2005,12,SC,5870
2005,11,MD,17113
2005,11,FL,77224
2005,11,IL,75321
2005,9,VT,1608
2005,9,RI,5054
2005,9,IN,9532
2005,10,NE,4302
2005,8,VI,603
2005,8,OK,7761
2005,8,MT,5096
2005,8,ID,5184
2005,7,MD,18395
2005,6,AZ,32354
2005,6,PR,4540
2005,7,VT,1698
2005,7,WY,1728
2005,6,UT,28340
2005,5,PA,34915
2005,4,AR,6364
2005,3,HI,11759
2005,2,HI,10506
2005,2,WA,17740
2005,2,OH,24017
2005,3,MT,4554
2005,3,AR,6553
2005,2,OK,6759
2005,1,IL,73245
2007,11,OK,9250
2007,11,WA,20766
2007,12,NC,36357
2007,12,GA,72342
2007,12,CT,5350
2007,11,IA,4996
2007,11,CT,5327
2007,9,OK,9268
2007,10,FL,74523
2007,10,MN,26762
2007,8,CO,50281
2007,8,AK,9073
2007,8,KS,2525
2007,8,ID,5418
2007,8,RI,4390
2007,6,MT,4525
2007,6,NE,5544
2007,5,HI,22298
2007,7,MA,21637
2007,7,NH,3748
2007,7,TN,28202
2007,6,AR,5861
2007,7,PA,29998
2007,6,DE,118
2007,6,NM,7319
2007,4,DE,111
2007,2,LA,10722
2007,2,HI,20602
2007,2,MD,16025
2007,3,NJ,27543
2007,3,WI,9362
2007,2,MA,21156
2007,2,AR,5208
2007,2,KY,21562
2007,4,NH,3695
2007,1,UT,25060
2007,1,KY,24268
2006,11,MT,3292
2006,12,MT,3324
2006,12,MO,21684
2006,11,VT,1039
2006,11,MD,17794
2006,9,CO,45270
2006,9,AR,4873
2006,8,NV,37213
2006,8,AK,9186
2006,9,HI,22813
2006,9,WI,8438
2006,7,NE,4421
2006,6,KS,2121
2006,6,HI,21545
2006,7,KS,2253
2006,7,VA,41264
2006,5,CA,145956
2006,5,VT,1133
2006,4,KS,2088
2006,4,ND,1364
2006,2,VA,36994
2006,3,AK,6386
2006,3,MN,21868
2006,3,MD,17802
2006,2,PA,26304
2006,1,MO,21561
2006,1,WV,821
2006,1,MT,3353
2005,12,WY,1073
2005,12,PA,28531
2005,12,MO,21138
2005,12,ME,1931
2005,11,LA,7279
2005,11,PA,29007
2005,11,IA,3460
2005,11,TN,19747
2005,10,MS,3093
2005,10,HI,11198
2005,9,ID,4801
2005,8,AR,6435
2005,8,IN,10425
2005,8,RI,5443
2005,7,CO,40290
2005,6,AR,6414
2005,5,FL,76884
2005,4,CA,132440
2005,4,VA,48891
2005,2,WI,6188
2005,2,UT,25341
2005,1,ME,2249
2005,3,WV,1104
2005,3,AK,6316
2005,2,NE,3700
2005,3,CO,30938
2005,2,ME,2131
2005,2,IL,66380
2005,1,TX,135676
2007,12,OK,9138
2007,12,NJ,25706
2007,11,KY,23544
2007,11,IL,79784
2007,11,UT,24332
2007,10,OH,23771
2007,9,HI,21109
2007,9,KS,2394
2007,8,NE,5574
2007,6,MA,21267
2007,6,TN,27957
2007,6,WA,23013
2007,7,IL,84445
2007,2,WI,8384
2007,4,CT,5315
2007,4,UT,24019
2007,3,MI,38117
2007,2,WA,18073
2007,4,SD,1915
2007,3,MD,18152
2007,3,VA,41629
2007,2,MS,3386
2007,1,GA,67997
2007,1,WI,9214
2006,12,DE,110
2006,11,DE,112
2006,11,IN,7558
2006,11,MO,21290
2006,11,NM,5981
2006,10,OH,25904
2006,9,AZ,39790
2006,8,WY,1707
2006,9,LA,10438
2006,9,MO,21280
2006,8,PR,4937
2006,8,OR,13589
2006,10,IN,7527
2006,7,PR,5205
2006,6,PA,27740
2006,5,NC,33238
2006,7,ID,5111
2006,5,AL,6458
2006,5,ME,1903
2006,5,MS,3633
2006,5,OK,7816
2006,7,HI,26440
2006,5,ID,4507
2006,4,ME,1685
2006,4,GA,70201
2006,4,CT,5525
2006,4,IL,81331
2006,3,IN,9048
2006,2,WY,1271
2006,2,NY,47902
2006,2,AR,4880
2006,3,WI,8453
2006,2,AL,5738
2006,1,IA,3846
2005,12,MS,3424
2005,12,ID,4530
2005,12,KS,1898
2005,11,GA,69926
2005,10,IA,3495
2005,9,WV,973
2005,9,TN,21085
2005,10,OH,25802
2005,9,CT,6129
2005,8,TN,22593
2005,8,MS,3621
2005,8,CA,144949
2005,6,SC,8072
2005,7,HI,12850
2005,6,OH,26921
2005,6,VI,642
2005,7,PR,4961
2005,5,WI,6855
2005,5,MN,24380
2005,5,PR,4448
2005,5,CT,6620
2005,4,TX,131042
2005,4,VT,1429
2005,3,AL,7877
2005,2,NC,32627
2005,3,CT,6785
2005,1,HI,11485
2005,1,VI,784
2005,1,CT,6165
2005,1,KS,1708
2007,11,ME,1681
2007,11,IN,9811
2007,12,IA,4793
2007,9,WV,608
2007,10,CT,5565
2007,9,NE,5217
2007,10,WA,22199
2007,10,TN,28399
2007,9,NH,3534
2007,10,AZ,41215
2007,9,PR,3470
2007,8,FL,78420
2007,7,OK,9488
2007,6,WI,9986
2007,6,SD,2196
2007,7,MS,3829
2007,6,CO,47322
2007,6,WY,1673
2007,5,AR,5923
2007,5,NY,60567
2007,5,IN,10641
2007,5,MD,18600
2007,4,TX,130478
2007,3,PR,4872
2007,2,NH,3159
2007,2,PR,4303
2007,4,ID,4532
2007,2,TN,24929
2007,1,PR,4686
2006,12,UT,24932
2006,11,WY,1159
2006,8,VI,543
2006,8,NY,58602
2006,8,IL,86329
2006,6,NY,54364
2006,7,IA,3870
2006,7,CT,5594
2006,7,PA,29583
2006,6,OK,7625
2006,4,CA,139449
2006,4,TN,20081
2006,4,PR,4695
2006,3,IA,4019
2006,3,NY,54684
2006,3,MA,22376
2006,3,PA,29728
2006,2,WA,17245
2006,1,SC,6698
2006,1,MA,21023
2006,1,FL,78520
2006,1,OH,23798
2006,1,IL,81633
2005,12,VT,1359
2005,12,NV,32985
2005,12,CO,37079
2005,11,NC,30755
2005,11,WY,1030
2005,11,MS,3224
2005,11,ME,2210
2005,10,SD,1648
2005,10,AR,6033
2005,10,ME,2531
2005,10,RI,5134
2005,9,OH,25354
2005,9,NC,33559
2005,8,SC,8483
2005,8,KS,1637
2005,8,NV,34299
2005,6,PA,33549
2005,7,NH,4357
2005,7,IA,3567
2005,6,TN,22052
2005,6,MT,4807
2005,6,FL,74621
2005,5,MO,23010
2005,5,HI,11617
2005,4,WV,1085
2005,4,NH,4239
2005,3,WI,7052
2005,2,MS,3180
2005,2,VA,44762
2005,2,NM,5273
2005,2,IN,9533
2005,1,MI,29153
2007,11,TX,128253
2007,10,CA,154032
2007,9,WI,10444
2007,9,PA,27223
2007,10,IL,84871
2007,10,NV,36505
2007,9,NM,6969
2007,10,WY,1257
2007,10,MA,20751
2007,9,MS,3916
2007,10,UT,25169
2007,10,MO,25037
2007,9,CT,5375
2007,8,OR,13867
2007,5,ME,1884
2007,5,KS,2438
2007,7,HI,23811
2007,7,MT,4843
2007,7,MI,38264
2007,6,VA,38559
2007,7,TX,135559
2007,6,IA,5373
2007,7,WA,24114
2007,6,KY,24350
2007,5,MS,3773
2007,5,NH,3692
2007,5,AL,7553
2007,5,RI,4213
2007,4,ND,1756
2007,4,MN,27283
2007,4,IA,5085
2007,4,KY,23472
2007,2,NV,31834
2007,3,IA,5222
2007,3,AL,7211
2007,2,MT,3180
2007,2,MI,34080
2007,1,ID,4689
2007,1,VI,715
2007,1,RI,4296
2006,12,AL,6080
2006,12,CT,5412
2006,12,NY,58202
2006,8,UT,26496
2006,8,WI,8822
2006,10,ID,4614
2006,9,OH,24040
2006,9,MS,3484
2006,9,PR,3750
2006,10,RI,4592
2006,6,ND,1553
2006,6,TN,20253
2006,5,TX,138648
2006,7,MT,4530
2006,7,IL,85066
2006,6,GA,71878
2006,7,TX,140436
2006,7,OH,25876
2006,6,PR,4900
2006,5,MN,21799
2006,5,MD,18050
2006,2,HI,10960
2006,3,UT,24708
2006,3,ID,4524
2006,1,NC,32943
2006,1,RI,4552
2006,1,TN,20177
2005,12,NJ,26719
2005,12,OR,11650
2005,12,AZ,33595
2005,12,IA,3343
2005,11,AK,5968
2005,11,CT,5968
2005,11,CA,134252
2005,9,MT,4700
2005,10,SC,7891
2005,6,IN,9955
2005,6,NV,33025
2005,6,ID,4923
2005,7,ID,5155
2005,7,OK,7574
2005,5,OR,11796
2005,5,CO,35863
2005,5,VT,1646
2005,4,AZ,32017
2005,4,ND,1163
2005,4,AL,7394
2005,4,VI,805
2005,4,CT,6581
2005,3,NE,4197
2005,3,VA,50456
2005,2,CO,27363
2005,2,KS,1890
2005,2,AR,5718
2005,2,TN,20553
2005,2,WY,1273
2005,2,PA,30979
2005,3,KS,2166
2005,2,LA,12522
2005,1,FL,78924
2005,1,OK,7215
2005,1,WA,19604
2007,11,AR,5895
2007,12,AR,5950
2007,12,FL,83205
2007,11,RI,4097
2007,11,MD,17899
2007,11,NJ,25038
2007,10,ME,2213
2007,10,AL,8159
2007,10,NM,7455
2007,9,IA,5124
2007,9,NY,56788
2007,8,GA,78184
2007,8,HI,23947
2007,8,CT,5810
2007,6,RI,4166
2007,5,AK,7091
2007,6,NC,38341
2007,5,MT,3603
2007,7,AL,7977
2007,5,ND,1841
2007,5,CA,149125
2007,5,FL,80159
2007,4,IN,10118
2007,4,WA,20307
2007,4,NV,35371
2007,3,VI,784
2007,3,KS,2477
2007,2,GA,62706
2007,2,IL,76091
2007,4,PA,29139
2007,2,IN,9201
2007,2,OR,10829
2007,1,ME,1942
2007,1,MI,37150
2007,1,MO,22594
2006,12,MA,22100
2006,11,MA,22026
2006,11,RI,4369
2006,11,TN,20941
2006,11,NV,34662
2006,11,MS,3426
2006,9,OR,12463
2006,8,NH,3694
2006,8,HI,25852
2006,10,MN,22135
2006,8,CA,151883
2006,10,PA,29557
2006,9,CT,5354
2006,8,VA,42490
2006,6,NC,32216
2006,7,ND,1675
2006,7,ME,2244
2006,7,WI,8747
2006,6,WY,1559
2006,5,OR,12490
2006,6,ME,2161
2006,6,CA,144876
2006,4,WY,1147
2006,4,SD,1602
2006,4,AK,6164
2006,3,MS,3469
2006,2,NJ,23439
2006,2,SC,6356
2006,2,MO,19662
2006,1,AR,5516
2006,1,MN,20300
2006,1,PA,28459
2006,1,OK,7550
2006,1,KY,28951
2005,12,NE,4208
2005,12,OH,24889
2005,11,AL,6550
2005,11,IN,9189
2005,11,HI,11013
2005,11,OK,7565
2005,9,ME,2666
2005,9,NV,32688
2005,9,IL,73422
2005,10,ND,1176
2005,10,WI,6785
2005,8,MD,18427
2005,8,MI,30115
2005,6,NM,6315
2005,6,ND,1443
2005,5,WV,1164
2005,5,ME,2527
2005,5,LA,14166
2005,4,MN,23380
2005,4,KS,2122
2005,4,WA,19601
2005,4,OK,7294
2005,2,AZ,29799
2005,2,OR,9913
2005,3,SD,1394
2005,1,NC,34821
2005,1,NE,3824
2007,11,NE,5222
2007,12,UT,25305
2007,12,VI,654
2007,12,KY,22116
2007,11,NY,56874
2007,10,SC,8361
2007,10,MD,18810
2007,9,GA,71864
2007,9,IN,9862
2007,8,AR,6093
2007,8,VA,38973
2007,8,VI,526
2007,7,VA,38428
2007,7,AZ,41379
2007,5,NJ,26553
2007,6,VI,554
2007,7,NM,7642
2007,6,PR,4445
2007,7,NE,5612
2007,6,IL,83096
2007,7,ME,2564
2007,6,NV,35445
2007,5,WV,762
2007,4,VA,39973
2007,4,NM,6300
2007,4,RI,4230
2007,4,NC,35095
2007,3,CT,5552
2007,2,MN,25162
2007,2,NY,54651
2007,4,WI,9392
2007,2,OH,22899
2007,2,NM,5589
2007,1,MS,3753
2007,1,NJ,26352
2007,1,OR,12054
2006,12,WV,739
2006,12,WI,8453
2006,11,GA,71253
2006,12,NM,6214
2006,12,VT,1018
2006,12,TX,137695
2006,11,IL,80842
2006,11,MI,27929
2006,9,IN,7183
2006,10,KY,25220
2006,9,OK,7593
2006,9,NC,33364
2006,7,VI,615
2006,5,VI,561
2006,5,NJ,26924
2006,7,FL,74570
2006,7,MD,18736
2006,5,SC,7318
2006,6,IA,3818
2006,6,CT,5458
2006,5,KY,26860
2006,5,LA,10254
2006,4,SC,7149
2006,3,NJ,28102
2006,1,UT,23556
