"'x'",2
"'y'",1
"'yo",1
001,1
"10%",5
10-,1
100,49
101,3
10s,1
110,2
112,3
115,1
118,1
120,2
121,1
123,1
125,1
140,1
150,1
162,1
164,1
168,1
170,1
179,1
"18%",1
180,1
1st,3
2-6,1
2-d,1
"20%",2
200,6
203,2
20s,11
"21%",1
"23%",1
"24%",1
240,1
247,1
"25%",3
250,1
260,3
262,2
280,1
285,1
"29%",1
295,1
2cv,1
2nd,2
3-0,1
3-d,4
"30%",2
300,8
30s,10
315,2
316,1
330,3
"35%",1
350,2
356,1
357,1
"36%",1
360,2
365,2
392,1
397,1
"3d'",1
3rd,2
4-6,1
"40%",4
400,4
40s,2
410,1
"43'",1
430,2
438,1
"45'",1
4th,4
"5'7",1
"50%",4
500,12
50m,1
50s,2
"51'",2
530,1
535,1
538,1
546,1
5lb,1
5th,2
6-3,1
6-9,1
"60%",1
600,8
60s,3
615,1
"62%",1
630,3
635,1
6th,2
"70%",1
700,3
70s,2
730,3
"76%",1
7th,2
"80%",2
800,1
826,1
830,2
8mm,1
8th,3
9-5,1
"90%",5
900,2
90s,1
911,1
930,1
"95%",3
"96%",1
"97%",1
"98%",1
988,1
"99%",2
9th,4
"a's",6
aaa,1
abc,3
abs,4
abu,1
ace,4
act,271
add,40
adj,3
adm,1
ado,1
ads,7
aei,1
afl,1
age,315
ago,119
aid,17
aig,1
aim,62
air,79
ale,4
ali,4
all,3854
"am'",6
amc,1
amp,1
amy,1
"an'",4
ana,1
and,24728
ann,4
ant,1
any,1145
aol,1
ape,3
api,3
app,4
apt,7
arc,5
are,6186
ari,1
ark,1
arm,30
art,449
ash,1
ask,224
ass,5
ate,8
atp,1
awe,11
axe,1
axl,3
aye,1
bad,482
bag,21
bah,1
bam,1
ban,4
bar,25
bat,18
bay,11
bbc,7
bbq,2
bbs,1
"be'",2
bed,70
bee,8
beg,9
bel,1
ben,4
bet,9
bfa,1
bid,3
big,571
bin,6
bio,1
bit,277
bmw,1
boa,1
bob,15
bog,1
bok,1
boo,9
bow,5
box,53
boy,98
bra,2
bro,2
bud,5
bug,9
bum,2
bun,2
bus,33
but,5562
buy,129
bye,1
"c++",1
cab,4
cal,1
can,3540
cap,4
car,112
cat,25
cbi,1
cbs,10
cds,6
ceo,9
cgi,3
che,2
chi,1
cia,9
cnn,2
cog,1
col,2
con,2
cop,16
cow,11
coy,2
cry,58
csi,1
css,1
cub,1
cue,5
cup,22
cut,100
czw,2
d-1,1
dad,156
dam,1
dan,10
dar,1
dat,1
day,968
def,3
der,2
dew,7
dey,2
dia,1
did,710
die,232
dig,23
dim,1
din,1
dip,3
dix,2
"dj'",1
djs,1
dmc,1
dna,15
"do'",17
dog,70
don,5
dos,1
dot,3
dow,1
dre,1
dry,31
dub,1
due,47
dug,5
duh,3
duo,1
dup,1
dvd,7
dvr,1
dye,1
"e&b",1
ear,34
eat,189
eau,1
ebb,1
edx,5
eel,1
egg,13
ego,34
eke,1
eli,1
elm,2
emi,1
ems,1
end,473
eon,1
epa,2
era,48
err,6
esa,1
etc,18
eva,2
eve,13
eye,79
fad,3
fag,2
fam,1
fan,145
far,315
fat,31
fbi,10
fda,1
fed,16
fee,4
few,351
fey,2
fib,1
fig,1
fir,1
fit,73
fix,18
flu,6
fly,50
foe,6
fog,7
foo,1
for,7058
fox,13
foy,1
fry,2
"fu'",1
fun,313
fur,7
"g's",1
"g6'",1
gad,1
gag,5
gal,1
gap,22
gas,22
gay,55
gaz,1
gdp,1
gee,2
gel,6
gem,2
get,2227
gig,15
gin,1
"go'",1
god,739
gop,1
got,906
gov,1
gpa,2
gps,1
gum,6
gun,47
gut,19
guy,281
gym,38
"h&m",1
had,1767
hag,1
hal,1
ham,3
has,2256
hat,17
haw,1
hay,2
hbo,6
hcg,1
hee,1
hen,2
her,493
hey,13
hid,5
him,629
hip,19
his,1314
hit,134
hiv,8
hoc,1
hoe,1
hop,15
hot,45
how,1506
hud,2
hue,3
hug,14
hum,2
hun,1
hut,4
"i'd",527
"i'm",3480
"i's",1
ian,2
ibm,2
ibo,1
ice,41
"if'",1
"ii'",1
iii,2
ike,2
ill,33
"in'",2
inc,1
ing,1
ink,5
inn,2
ins,4
ios,1
ira,6
irs,3
"is'",4
isp,1
"it'",37
itf,1
its,837
"iv'",1
ivs,1
ivy,1
jah,1
jam,12
jar,1
jaw,1
jay,4
jeb,1
jet,8
jew,15
jfk,2
jim,23
jlo,1
job,374
joe,11
jon,2
joo,2
jot,1
joy,136
jug,1
kde,1
keg,1
ken,6
kev,1
key,97
khl,1
kid,221
kim,1
kin,3
kit,1
kum,2
lab,9
lad,6
lag,1
lap,1
las,5
law,190
lay,41
lea,1
led,57
lee,17
leg,9
leo,3
les,1
let,511
lib,1
lid,4
lie,116
lil,1
lip,10
lis,2
lit,6
liz,1
log,2
los,28
lot,1221
lou,1
low,53
lux,1
mac,5
mad,60
mai,1
man,1294
map,11
mat,1
max,2
may,617
mba,1
mcs,1
"me'",31
med,1
mel,1
men,696
mer,1
met,93
mgm,3
mic,1
mid,3
mit,6
miu,2
mix,36
mlb,1
mob,5
mom,120
mop,1
mow,1
mrs,5
msn,1
mtv,9
mud,6
mug,5
mum,45
mvp,2
n-o,1
nah,1
nan,1
nap,5
nay,4
nba,7
nbc,3
nec,1
ned,1
net,19
new,911
nfl,8
nhl,6
nic,1
nip,1
"no'",2
no1,2
no2,1
nod,5
non,4
nor,166
not,6059
now,845
npr,1
nsf,1
nut,5
nyc,3
nye,3
nyu,4
oak,5
ocd,2
odd,30
off,447
oft,1
oil,52
"ol'",2
old,498
ole,5
omg,1
"on'",2
one,3270
ops,2
opt,4
our,2313
out,2129
owe,38
owl,1
own,1037
"oz'",3
pad,3
pal,1
pam,3
pan,5
par,3
pat,8
pau,2
paw,1
pay,180
pbs,1
pcs,1
"pd'",1
pee,1
peg,1
pen,23
pep,1
per,27
pet,11
pga,1
phd,4
phi,1
pic,1
pie,9
pig,8
pin,5
pip,1
pit,6
pkk,1
plo,2
pma,2
poo,1
pop,46
pot,7
pov,1
pow,3
pro,12
pry,1
ps2,1
psi,2
psp,3
psy,2
pub,3
pug,2
pun,1
put,575
pye,1
qua,2
quo,14
"r&b",1
"r&r",1
raf,1
rag,1
rai,1
raj,1
ran,44
rap,30
rat,10
raw,25
ray,10
red,83
ref,2
rem,3
rep,3
rev,2
rex,1
rid,32
rim,1
rio,5
rip,5
rob,10
rod,2
ron,6
rot,2
row,15
roy,3
rsc,1
rub,5
rug,8
run,224
rut,2
rye,1
"s&p",1
sad,84
sag,2
sam,8
san,21
sap,2
sar,1
sas,1
sat,28
saw,153
sax,2
say,1138
scp,1
sea,82
see,1187
sen,1
set,257
sex,90
she,429
shy,36
sid,2
sim,1
sin,54
sir,18
sit,149
six,114
ski,6
sky,56
sly,2
sms,3
snl,1
"so'",2
sob,1
sod,1
soe,1
son,65
soo,1
sow,7
sox,7
soy,2
spd,2
spy,6
sri,2
stg,3
sub,1
sum,22
sun,77
sup,1
tab,2
tae,1
tag,3
tai,1
taj,1
tal,1
tan,8
tap,16
tar,4
tax,46
tea,32
ted,5
tee,2
ten,93
tex,2
the,39252
thy,27
tie,21
til,1
tim,4
tin,3
tip,11
tis,2
tmz,2
"to'",6
toe,2
tom,17
ton,12
too,860
top,148
toy,6
try,593
tub,1
tuc,1
tug,1
tux,3
"tv'",2
tvs,1
two,672
uae,1
ufa,1
ugg,1
ugh,2
uma,2
umm,1
unc,2
"up'",9
upn,1
ups,5
"us'",3
usa,8
usc,1
use,384
uso,1
uss,1
uwe,1
vai,1
van,20
vcr,1
vet,4
vhs,1
via,15
vie,1
vij,1
vin,1
vir,1
viv,3
viz,1
vow,5
vox,1
war,388
was,5693
wax,3
way,1513
web,39
wed,2
wee,2
wet,10
who,2955
why,506
wig,3
wii,1
win,208
wit,11
woe,2
won,70
wow,6
wto,1
wwe,3
wwf,1
xiv,1
"xy'",1
yea,1
yeh,1
yen,1
yep,1
yes,110
yet,228
yin,1
yog,1
yon,1
you,11577
yup,1
zac,2
zag,1
zap,1
zen,7
zip,1
zoe,1
zoo,3
zsa,2
£50,1
"$100",4
"$147",1
"$150",2
"$1bn",1
"$200",2
"$225",1
"$300",1
"$400",4
"$50m",1
"'20s",2
"'24'",1
"'30s",4
"'40s",2
"'50s",7
"'60s",16
"'70s",19
"'7th",1
"'80s",20
"'90s",9
"'age",1
"'all",5
"'and",1
"'are",7
"'art",1
"'ask",1
"'aww",1
"'bad",2
"'big",5
"'boy",3
"'but",5
"'can",7
"'cat",2
"'con",1
"'cos",5
"'csi",1
"'cuz",4
"'dan",1
"'das",1
"'dem",1
"'did",3
"'dog",1
"'end",1
"'er'",10
"'fat",1
"'fox",2
"'gee",1
"'get",6
"'gh'",1
"'god",14
"'gun",1
"'had",1
"'hey",19
"'hi'",2
"'hit",1
"'hot",2
"'how",22
"'i'd",3
"'i'm",33
"'ice",2
"'if'",1
"'igo",1
"'in'",1
"'kit",1
"'las",1
"'law",3
"'les",1
"'let",7
"'mad",7
"'man",1
"'me'",2
"'men",1
"'mrs",3
"'mum",1
"'my'",1
"'nah",2
"'nap",1
"'new",9
"'nic",1
"'no'",14
"'not",3
"'now",4
"'oj'",1
"'omg",1
"'one",5
"'ooh",1
"'our",2
"'out",2
"'oz'",2
"'put",2
"'raw",1
"'run",1
"'sam",1
"'sea",2
"'see",3
"'sex",1
"'she",1
"'son",1
"'tap",1
"'tea",1
"'the",186
"'thy",1
"'til",8
"'tis",10
"'too",2
"'top",2
"'try",1
"'two",1
"'usa",1
"'war",3
"'way",1
"'we'",1
"'who",9
"'why",14
"'wow",7
"'yes",5
"'you",34
"100%",10
1000,9
10lb,1
10th,5
"110%",2
11th,2
1230,1
1237,1
1250,1
12th,1
13th,1
1400,2
1440,2
1441,1
1477,1
1478,1
1492,1
14th,1
1500,1
1513,1
1600,1
1670,1
16th,1
1765,1
1776,1
1800,3
1803,1
1848,1
1862,1
1865,1
1876,2
1877,1
1885,1
1889,1
1891,1
1893,1
1899,1
18th,2
1908,2
1910,1
1913,2
1915,1
1916,1
1917,2
1918,1
1919,1
1920,1
1925,1
1928,1
1929,1
1930,1
1931,1
1934,1
1935,1
1937,3
1939,1
1940,3
1941,8
1942,4
1945,2
1946,1
1947,2
1948,2
1950,1
1951,1
1952,2
1953,1
1954,1
1956,1
1957,1
1958,4
1959,1
1960,8
1961,1
1962,4
1963,2
1964,6
1965,10
1966,3
1967,3
1968,2
1969,1
1970,1
1971,4
1973,3
1974,3
1975,2
1976,2
1978,3
1979,2
1980,2
1981,2
1982,1
1983,3
1984,1
1985,1
1986,2
1987,3
1988,2
1989,4
1990,3
1991,4
1992,3
1993,4
1994,4
1995,5
1996,5
1997,3
1998,6
1999,4
19th,5
"20's",2
2000,13
2001,6
2002,6
2003,11
2004,6
2005,6
2006,5
2007,4
2008,11
2009,3
2010,5
2011,2
2012,4
2013,4
2014,3
2015,1
2081,1
20th,13
21st,7
2300,1
23rd,1
24-7,1
24/7,4
25th,1
28th,1
2900,1
29th,1
2pac,1
"30's",3
3000,2
30th,1
3300,1
3mtm,1
4000,2
400m,1
40th,3
42nd,2
4700,1
"50's",1
"500'",1
5000,6
"60's",1
6000,3
6037,1
"70's",1
"80's",1
9-11,2
9/11,20
"90's",1
9000,2
"999%",1
aaah,1
aaas,1
abba,4
abed,1
able,404
ache,6
acid,6
acme,2
acne,2
acre,1
acts,53
adam,12
adds,12
aden,4
adhd,1
afar,4
"age'",2
aged,6
ages,28
aide,1
aids,17
aims,8
"air'",2
airs,1
ajar,2
ajax,5
akin,6
alan,9
alas,2
alec,5
alex,3
"all'",2
ally,8
alms,1
also,584
alto,1
aman,1
amen,5
amid,3
amok,1
amps,2
"amy'",2
"and'",2
andy,2
anew,5
anna,2
anon,1
ants,4
"any'",1
apes,1
apex,1
"app'",1
apps,3
arab,6
arch,4
arcs,1
"are'",4
area,60
aria,1
arms,46
army,44
aron,1
arse,1
"art'",2
arts,72
asds,1
ashe,2
asia,18
asks,21
atom,1
audi,1
aunt,7
aura,4
auto,4
aver,1
aves,1
avid,5
avon,2
away,398
axes,1
axis,2
ayer,1
babe,6
baby,59
bach,4
back,713
"bad'",1
bagh,1
bags,11
baig,1
bail,1
baio,1
bake,2
bald,4
bali,2
ball,77
balm,4
band,122
bane,2
bang,6
bank,37
bans,2
barb,2
bare,7
bark,3
barn,3
bars,17
bart,3
base,42
bash,3
bask,1
bass,20
bath,9
bats,1
bawl,1
beak,1
beam,5
bean,2
bear,55
beat,49
bebe,1
beck,1
beds,7
beef,6
been,1668
beer,23
bees,6
begs,3
bell,8
belt,20
bend,12
bent,9
benz,1
best,815
beta,3
bets,2
bias,8
bids,2
"big'",1
bike,14
bill,51
bind,6
bing,2
bins,2
bird,27
"bit'",1
bite,10
bits,17
blab,1
blah,9
bled,1
blew,3
blob,3
bloc,3
blog,7
blot,1
blow,31
blue,44
blur,7
boat,20
body,244
boil,3
bois,1
bold,24
boll,1
bolt,2
bomb,20
bona,4
bond,43
bone,9
bonk,1
bono,1
book,295
boom,9
boos,1
boot,4
bore,11
born,209
boss,35
both,308
bowl,13
bows,3
boyd,1
boys,56
bozo,1
brad,8
brag,1
bras,2
brat,4
bred,6
bret,1
brie,1
brit,1
bros,6
brow,2
buck,4
buds,4
buff,4
bugs,5
bulb,2
bulk,4
bull,5
bump,5
bums,3
bunk,1
buns,1
bunt,1
buoy,1
burn,17
burt,3
bury,8
bush,57
bust,6
busy,68
"but'",1
butt,7
buys,8
buzz,6
byrd,1
cafe,5
cage,10
cain,1
cake,15
call,243
calm,34
came,303
camp,16
"can'",3
cane,3
cans,1
cant,2
cape,4
caps,2
"car'",1
card,24
care,333
carl,2
cars,55
cart,3
cary,8
case,97
cash,21
cask,1
cast,59
"cat'",1
cate,1
cats,20
cave,8
cell,32
cent,17
ceos,5
cern,2
cesc,1
chad,2
chan,2
chap,2
chat,5
chef,9
cher,1
chew,9
chia,1
chic,3
chin,6
chip,3
choo,1
chop,5
choy,1
cite,2
city,193
clam,1
clan,2
clap,3
clay,4
clip,1
club,55
clue,2
cnet,1
coal,9
coat,6
coax,1
cobb,1
cock,2
code,23
coin,10
coke,3
cold,75
comb,2
come,818
cone,3
cons,2
cook,54
cool,107
coop,1
cope,12
cops,7
copy,24
cord,3
core,35
cork,4
corn,11
cost,49
cote,1
coth,1
coup,2
"cow'",1
cows,8
cozy,3
crab,5
crap,17
cred,2
crew,17
crib,3
crop,3
crow,4
crux,2
cruz,1
cuba,12
cube,3
cubs,3
cuff,1
cult,7
cups,7
cure,23
curl,6
cuss,1
"cut'",1
cute,11
cuts,14
d-21,1
"da's",1
daas,1
"dad'",1
dads,5
daft,1
dahl,1
dale,2
dali,2
dame,4
damn,29
damp,2
dana,1
dank,2
dare,46
dark,100
darn,5
dash,3
data,26
date,43
dave,9
dawn,22
"day'",3
days,244
dead,155
deaf,9
deal,208
dean,12
dear,24
debt,35
deck,3
"dee'",1
deed,11
deem,4
deep,100
deer,5
defy,5
dein,1
deli,2
demo,1
dent,4
deny,26
depp,2
desi,1
desk,13
dewy,1
dhal,1
dial,5
diaz,3
dice,9
dick,10
"die'",3
died,64
diem,1
dies,30
diet,31
digs,4
dime,5
dine,1
dint,1
dior,2
dips,2
dire,5
dirt,10
disc,6
dish,6
disk,1
diva,5
dive,11
divs,2
"dlc'",1
dmca,1
doer,3
does,549
dogs,55
dole,3
doll,5
dome,3
"don'",1
done,530
"doo'",2
doom,1
door,81
dope,5
dork,5
dorm,2
dose,4
dost,1
doth,3
dots,4
dove,1
down,642
dpko,1
drag,9
draw,47
dred,1
drew,11
drop,37
drug,24
drum,8
"dry'",2
duck,9
dude,5
duel,3
dues,3
duet,1
duff,1
duke,3
dull,21
duly,2
dumb,27
dump,4
dunn,1
duos,1
dupe,1
dusk,4
dust,22
duty,83
"dvd'",2
dvds,1
dyed,5
each,456
earl,3
earn,27
ears,24
ease,13
east,54
easy,213
eats,9
ebbs,2
echo,7
eden,4
edge,42
edgy,6
edie,2
edit,7
eggs,17
egos,8
ella,2
elle,2
elmo,2
elsa,1
else,496
emma,7
emmy,2
ends,57
envy,28
eons,2
epic,21
eras,3
eric,5
erie,2
erik,1
espn,6
etta,1
"eu's",1
euro,6
evan,1
even,955
ever,729
evil,132
evry,1
exam,5
exit,5
"eye'",1
eyes,174
f-18,1
face,221
fact,318
fade,16
fads,1
fail,72
fair,76
fake,37
fall,150
fame,77
fang,1
fans,129
fare,3
farm,15
faro,1
fart,3
fast,84
"fat'",1
fate,54
faye,1
faze,1
fear,321
feat,4
feed,31
feel,926
fees,2
feet,69
fein,4
fela,1
fell,53
felt,215
fiat,5
fide,3
fife,1
fifi,1
fiji,2
file,3
fill,34
film,407
find,667
fine,94
fins,3
fire,102
firm,22
fish,50
fist,2
fits,17
five,175
flag,18
flak,2
flat,29
flaw,3
flea,3
fled,2
flee,7
flew,4
flex,2
flip,10
flop,8
flow,30
flux,3
foes,1
foie,1
fold,6
folk,17
fond,19
food,225
fool,68
foot,29
"for'",1
ford,12
fork,5
form,204
fort,3
foul,6
four,153
fowl,1
foxy,1
fray,1
fred,5
free,306
fret,1
frog,3
from,2651
fuel,12
full,190
"fun'",1
fund,11
funk,5
fury,6
fuse,1
fuss,1
gaga,6
gain,56
gait,3
gala,2
gale,2
gall,2
game,222
gang,10
gaps,1
gary,3
gass,1
gate,12
gatt,1
gave,165
gawd,1
"gay'",4
gaye,1
gays,3
gaze,6
gear,9
geek,21
gees,1
gems,2
gena,1
gene,11
gens,1
gent,1
germ,4
gets,213
gift,119
gigs,10
gird,1
girl,176
gita,1
give,602
glad,37
glam,3
glee,2
glia,1
glob,1
glow,5
glue,6
glut,1
"gn'r",1
gnat,2
goad,1
goal,155
goat,4
gobi,1
"god'",7
gods,20
goes,220
goji,1
gold,56
golf,64
"gon'",1
gone,147
good,1970
goof,2
gore,6
gory,1
gosh,4
goth,1
gown,3
grab,14
graf,1
gram,2
gras,1
gray,18
greg,1
grew,170
grey,7
grid,8
grim,4
grin,4
grip,9
grow,178
gulf,7
gull,1
"gun'",2
guns,38
guru,7
gust,1
guts,17
"guy'",5
guys,179
gyms,1
hack,3
hahn,1
hail,4
hair,134
hajj,1
half,149
hall,24
halo,1
halt,3
hama,1
hamm,1
hamp,1
hand,178
hang,53
hank,3
hard,573
harm,36
harp,1
hart,1
hast,6
hate,189
hath,15
hats,8
haul,2
have,7037
hawk,2
haze,2
"he'd",18
"he's",230
head,183
heal,17
heap,3
hear,205
heat,10
heck,3
hedi,1
heed,4
heel,3
heir,1
held,63
hell,82
helm,2
help,309
"her'",1
herb,3
herc,1
herd,7
here,353
hero,45
hers,1
hewn,1
hide,42
high,288
hike,4
hill,23
hilt,1
"him'",5
hind,2
hint,9
hips,4
hire,25
"his'",1
hiss,1
"hit'",1
hits,25
hive,1
hmos,2
hoax,1
hold,144
hole,10
holy,40
home,453
homo,1
hong,7
hood,5
hook,12
hoop,6
hoot,1
hope,310
horn,9
host,18
hour,109
"how'",1
howl,1
html,1
hubs,1
huey,1
huge,161
hugh,1
hugo,1
hugs,6
hulk,1
hump,3
hung,15
hunk,2
huns,1
hunt,5
hurl,1
hurt,94
hush,2
husk,1
hutt,1
hype,5
"i'll",322
"i'ma",1
"i've",1517
"ice'",1
icon,5
idea,345
idle,9
idly,3
idol,16
igbo,2
iggy,4
"iii'",1
ills,11
imac,2
iman,1
imax,4
imdb,1
inch,10
inns,1
into,1267
iowa,2
ipad,6
ipod,13
ipso,1
iran,37
iraq,65
iron,16
isle,1
"it'd",4
"it's",3700
item,2
"its'",1
izzy,1
jack,27
jags,1
jail,33
jain,2
jake,1
jane,8
java,3
jawa,4
jazz,53
jean,2
jedi,1
jeet,3
jeez,1
jeff,5
jerk,7
jest,2
jets,3
jews,21
jimi,5
jinx,1
joan,8
"job'",4
jobs,120
joel,2
john,55
join,34
joke,44
joni,2
jose,2
josh,5
jour,1
joys,14
"jr's",1
juan,1
judd,1
jude,2
judi,1
judo,1
judy,3
july,10
jump,48
june,8
jung,3
junk,11
jury,5
"jus'",1
just,2697
kale,1
kali,1
kane,1
karl,3
kate,3
katy,1
kaye,1
keel,2
keen,14
keep,494
kemp,1
kept,75
kerb,1
kerr,1
kert,1
keys,10
khan,4
kick,30
"kid'",1
kids,337
kill,84
kilt,1
kind,711
king,72
kiss,51
kite,3
kits,1
kitt,1
klan,3
klee,2
knee,6
knew,217
knit,2
knob,3
knot,3
know,2219
koan,1
kobe,2
koch,1
kofi,2
kohl,2
kong,7
kool,1
kors,1
krav,1
kune,3
kunj,1
kurt,3
kuti,1
kwon,1
"la's",2
labs,4
lace,2
lack,80
lads,2
lady,36
laid,22
lain,1
lake,14
lama,1
lamb,5
lame,2
lamp,8
lana,2
land,128
lane,5
lang,1
laos,1
laps,3
lara,1
lark,1
last,284
late,84
"law'",2
lawn,9
laws,87
lays,6
lazy,23
lead,126
leaf,10
leak,3
lean,7
leap,21
lear,2
left,204
legs,34
leia,2
leif,2
lena,2
lend,8
leno,2
lens,11
leon,1
less,317
lest,12
lets,21
levi,1
levy,1
lgbt,1
"li's",2
liar,17
libs,1
lice,2
lick,2
lids,1
"lie'",1
lied,7
lies,130
lieu,1
life,2564
lift,26
liga,1
like,3712
lila,1
lily,2
limb,7
limo,2
limp,3
line,144
link,10
lion,12
lips,24
lira,2
lisa,2
lisp,1
list,33
lite,2
live,792
"lo's",1
load,5
loaf,3
loan,3
lock,6
loft,1
logo,2
loin,1
lola,1
lone,2
long,602
look,826
loom,1
loop,3
loot,1
lord,87
lore,2
lose,171
loss,38
lost,226
lots,94
loud,27
lout,2
love,2262
"low'",1
low-,1
lowe,2
lows,6
luck,58
lucy,4
"lui'",1
luke,2
lula,1
lull,1
lump,2
lung,3
lure,1
lush,1
lust,9
lyle,1
lyme,1
"m&ms",1
"ma's",1
mace,1
"mad'",2
made,662
maga,1
maid,4
mail,15
main,75
make,1703
male,22
mali,1
mall,3
mama,7
"man'",12
mann,1
mans,1
many,987
maps,5
marc,5
mark,45
mars,9
marx,8
mary,9
mash,5
mask,15
mass,39
mate,8
math,19
matt,6
"max'",2
mayo,3
mays,5
maze,2
mbas,1
meal,21
mean,379
meat,16
meet,136
mega,1
melt,3
meme,1
"men'",7
mend,3
menu,7
mere,34
mert,1
mesh,2
mess,41
meth,2
mets,3
mice,5
mick,5
mien,1
mies,1
mike,5
mild,5
mile,6
milk,17
mill,6
milo,1
mime,2
mind,516
mine,94
mini,5
mint,1
miss,94
mitt,6
mitx,2
moan,1
mobs,2
moby,1
mock,5
mode,10
mold,4
mole,1
"mom'",1
moma,1
moms,9
mona,1
monk,3
mono,5
mood,29
moon,35
moor,2
moot,1
mops,1
more,2628
mosh,2
moss,7
most,1363
moth,1
move,188
mp3s,2
mrsa,1
muay,4
much,1417
muck,2
mums,2
murk,1
muse,8
mush,2
must,821
mute,3
myth,22
nail,12
name,211
nana,1
nano,1
naps,1
nasa,5
nash,1
nato,5
navy,12
nazi,2
neal,1
near,57
neat,15
neck,18
need,776
neil,6
nerd,9
nest,9
nets,1
"new'",2
news,70
next,269
ngos,2
nibs,1
nice,174
nick,4
nike,3
nile,1
nina,3
nine,39
niro,4
noam,1
nods,1
noir,2
noll,1
none,90
nook,1
noon,7
noor,1
nope,1
nord,1
norm,8
nose,22
"not'",5
note,20
nots,1
noun,4
nova,3
"now'",9
noya,1
nude,2
nuer,1
null,1
nuns,1
nuts,13
oath,6
oats,3
obey,13
odds,10
odes,1
"off'",1
offa,1
ogre,1
ohio,7
"oil'",1
oils,1
oily,2
"oj's",1
okay,36
olaf,1
"old'",2
olds,2
olin,2
omen,1
omit,1
once,408
"one'",6
ones,181
only,1792
onto,28
onus,2
ooze,2
open,223
"ops'",1
oral,6
oslo,2
otis,1
otto,1
ours,35
"out'",9
outs,3
oval,3
oven,5
over,734
owed,4
owen,2
owes,15
owls,1
owns,4
"ox's",1
ozzy,2
p90x,1
pace,15
pack,9
pact,3
pads,1
page,44
paid,82
pail,3
pain,134
pair,22
pale,8
palm,7
palo,1
pals,2
pang,2
pans,1
papa,3
pare,1
park,30
parr,1
part,598
paso,1
pass,71
past,269
path,92
paul,29
"paw'",1
pawn,3
paws,2
pays,15
peak,12
pear,1
